ID,YEAR,DAY,FOCAL_DEPTH,PRIMARY_MAGNITUDE,COUNTRY,LOCATION_NAME,latitude,longitude,REGION_CODE,MAXIMUM_WATER_HEIGHT
715,1840,4,150,7,INDONESIA,JAVA,-8,110.5,60,
716,1840,16,,,USA,S. CALIFORNIA,,,88,
722,1840,28,40,,PERU,CENTRAL PERU,-12.3,-77.3,89,
718,1840,14,,,INDONESIA,N. MOLUCCAS ISLANDS,0.8,127.325,83,
719,1840,22,,6.5,PHILIPPINES,PHILIPPINE SEA,12.9,123.9,84,
5521,1840,28,,,NEW ZEALAND,WHITIANGA,-36.836,175.692,81,
5522,1840,,,,NEW ZEALAND,EAST CAPE,-37.61,178.35,81,1
2355,1840,11,,5.2,USA,PHILADELPHIA, PENNSYLVANIA,39.8,-75.2,75
714,1840,,,,USA,HAWAII,,,80,
723,1841,17,30,8.4,RUSSIA,KAMCHATKA,52,158,86,15
724,1841,26,,,INDONESIA,MOLUCCAS ISLANDS,-5,130,83,3
725,1841,16,,6,INDONESIA,BANDA SEA,-4,127.5,83,1.5
721,1841,,,,PERU,PERU,,,89,
726,1842,7,,8.1,HAITI,CAP-HAITIAN,19.75,-72.2,74,5
4313,1842,1,,,CANADA,ST. LAWRENCE,,,75,
727,1842,11,,6,BANGLADESH,BAY OF BENGAL:  NORTHERN END,24,89.25,60,
728,1843,5,70,7.3,INDONESIA,SW. SUMATRA,1.5,98,60,
729,1843,7,,6,INDONESIA,BALI SEA,-7.2,114,60,
730,1843,8,33,8.3,GUADELOUPE (FRENCH TERRITORY),POINTE-A-PITRE,16.5,-62.2,74,1.2
731,1843,17,,,GUADELOUPE (FRENCH TERRITORY),MARIE-GALANTE ISLAND,15.933,-61.267,74,
732,1843,25,,8.4,JAPAN,SE. HOKKAIDO ISLAND,42,146,85,4.5
4302,1843,5,,,UK,CORNWALL, ENGLAND,,,73
733,1843,8,,7.5,NEW ZEALAND,NEW ZEALAND,-39.9,175,81,
735,1843,14,,6.5,CROATIA,DUBROVNIK,42.6,18.1,50,
734,1843,18,,6.5,GREECE,ISLAND OF CHALKI,36.3,27.6,50,
736,1844,3,,,CROATIA,DUBROVNIK,,,50,
737,1844,8,,,JAPAN,IAMACHI, JAPAN,,,85
738,1844,22,,,CROATIA,DUBROVNIK,43.4,16.7,50,
741,1845,8,,7,INDONESIA,CELEBES SEA,1.5,124.85,83,
742,1845,7,,8,MEXICO,S. MEXICO,17,-100.6,88,
3311,1845,18,,,ITALY,ISLAND OF SICILY,36.4,13.44,50,
743,1845,19,,6.3,INDIA,RANN OF KUTCH,23.583,68.367,60,
744,1845,5,,,NEW ZEALAND,N. NEW ZEALAND,-39.93,175.05,81,1
745,1845,16,,,CROATIA,DUBROVNIK,,,50,
746,1845,,,,JAPAN,NAGASAKI, JAPAN,,,85
740,1845,,,,USA,SE. ALASKA, AK,,,87
749,1846,25,,7.3,INDONESIA,TERNATE ISLAND, N. MOLUCCAS ISLANDS,2,126.5,83
750,1846,,,6.9,JAPAN,SANRIKU,39.5,142.5,85,2
5551,1846,7,,,NEW ZEALAND,LAKE TAUPO, NORTH ISLAND,-38.96,175.73,81
3312,1846,25,,,TURKEY,IZMIR,,,50,
3313,1846,14,5,6.1,ITALY,LIVORNO,43.4,10.6,50,
3314,1846,26,,,ITALY,TUSCANY,43.5,10.5,50,
3316,1846,12,,,ITALY,TUSCANY,,,50,
3317,1846,19,,,ITALY,TUSCANY,,,50,
3318,1846,4,,,ITALY,TUSCANY,,,50,
3319,1846,14,,,ITALY,TUSCANY,,,50,
3320,1846,19,,,ITALY,TUSCANY,,,50,
3321,1846,24,,,ITALY,TUSCANY,,,50,
3322,1846,28,,,ITALY,TUSCANY,,,50,
3323,1846,29,,,ITALY,TUSCANY,,,50,
3324,1846,3,,,ITALY,TUSCANY,43.3,10.7,50,
748,1846,,,,TURKEY,ISMIR,,,50,
3325,1847,15,,,ITALY,LIVORNO,,,50,
3326,1847,16,,,ITALY,LIVORNO,,,50,
3327,1847,17,,,ITALY,LIVORNO,,,50,
751,1847,23,,,PERU,CENTRAL PERU,-12.1,-77.1,89,2
3353,1847,26,,,ITALY,NAPLES,,,50,
754,1847,27,,,JAPAN,SANRIKU,,,85,
756,1847,19,,,CHILE,CENTRAL CHILE,-31.61,-71.18,89,
757,1847,31,,,INDIA,LITTLE NICOBAR ISLAND,7.333,93.667,60,
758,1848,,,,RUSSIA,KAMCHATKA,,,86,
759,1848,12,,,FRENCH POLYNESIA,TAHITI,-17.9,-149.9,81,
2793,1848,24,,,CANADA,FISHING SHIPS HARBOUR, NEWFOUNDLAND,52.616,-55.766,75
760,1848,15,,7.9,NEW ZEALAND,COOK STRAIT,-41.9,173.6,81,0.3
5485,1848,17,,6,NEW ZEALAND,COOK STRAIT,,,81,
5486,1848,18,,6,NEW ZEALAND,WELLINGTON,,,81,
763,1849,25,,7.5,USA TERRITORY,GUAM, MARIANA ISLANDS,14,143.3,81
767,1849,28,,,RUSSIA,KAMCHATKA,55,166,86,
772,1849,17,,7.5,CHILE,CENTRAL CHILE,-29.95,-71.37,89,5
3433,1850,21,,,ITALY,LIVORNO,,,50,
3354,1850,16,,,ITALY,LIVORNO,,,50,
774,1850,20,,,JAPAN,SANRIKU,39.5,142,85,2
3357,1850,20,,,ITALY,LIVORNO,,,50,
773,1850,,,,NORTHWEST PACIFIC OCEAN,PHILIPPINE SEA,20.6,134.8,84,
3770,1851,28,,7.2,GREECE,DODECANESE ISLANDS,36.5,28.7,50,
775,1851,28,,7.2,TURKEY,FETIYE, ASIA MINOR,35.5,28.7,50
777,1851,2,,7.1,CHILE,CENTRAL CHILE,,,89,
778,1851,3,,,TURKEY,ASIA MINOR,,,50,
780,1851,4,,,INDONESIA,LAMPUNG BAY,-5,105,60,1.5
781,1851,15,,,USA,N. CALIFORNIA,37.8,-122.4,88,
782,1851,23,,,GREECE,KHALKI ISLET,,,50,
783,1851,26,,7.2,CHILE,NORTHERN CHILE,-27.35,-70.35,89,3
3372,1851,28,,4.1,ITALY,LIGURIAN SEA,43.75,10.3,50,
784,1851,12,,6.6,ALBANIA,ALBANIAN COASTS,40.5,19.7,50,0.66
785,1851,13,,,USA,SAN FRANCISCO BAY, N. CALIFORNIA,,,88
3434,1851,16,,,ITALY,LIVORNO,,,50,
5454,1852,9,150,6.5,INDONESIA,JAVA,-6.5,105.5,60,
3373,1852,2,,,ITALY,LIVORNO,,,50,
786,1852,12,,,TURKEY,ASIA MINOR,,,50,
3435,1852,26,,,ITALY,LIVORNO,,,50,
788,1852,17,,,CUBA,SANTIAGO DE CUBA,20,-75.8,74,
789,1852,8,,,TURKEY,ASIA MINOR,,,50,
790,1852,16,,7.5,PHILIPPINES,W. LUZON ISLAND,14,120.5,84,
3374,1852,10,,,ITALY,LIVORNO - LIGURIAN SEA,,,50,
793,1852,10,,,INDONESIA,BANDA SEA,,,83,
794,1852,11,,6.8,INDONESIA,SIBOLGA, SUMATRA,1.5,98,60
795,1852,16,,,INDONESIA,BANDA SEA,,,83,
796,1852,19,,,INDONESIA,AMBON ISLAND, BANDA SEA,-3.7,128.2,83
5452,1852,23,,,INDONESIA,BANDA SEA,,,83,
798,1852,25,,,USA,SAN FRANCISCO, N. CALIFORNIA,,,88
799,1852,25,100,8.3,INDONESIA,BANDA SEA,-5.25,129.75,83,8
801,1852,27,,,PERU,PERU,-12.1,-77.1,89,
802,1852,29,,7,MEXICO,N. MEXICO,32.5,-115.5,88,3
803,1852,4,,7,MEXICO,S. MEXICO,17,-100,88,
804,1852,24,,7,INDONESIA,BANDANEIRA,-5,130.5,83,
3375,1853,8,,,ITALY,TYRRHENIAN SEA -SALERNO,,,50,
807,1853,15,,6.7,VENEZUELA,CUMANA,10.5,-64.2,74,5
808,1853,18,,,GREECE,CENTRAL GREECE (EVOIKOS GULF),38.25,23.5,50,
5475,1853,3,,,JAPAN,OKINAWA ISLAND,26.2,127.6,85,
809,1853,29,,,TAIWAN,E. TAIWAN-RYUKYU ISLANDS,24,121.83,84,
810,1853,,,,RUSSIA,S. KURIL ISLANDS,47,152,86,
3376,1853,11,,,SERBIA AND MONTENEGRO,DALMATIA - ADRIATIC SEA,,,50,1
811,1853,24,,,TONGA,TONGATAPU ISLAND,-21.167,-175.167,81,
805,1853,,1,,USA,LITUYA BAY, AK,58.63,-137.57,87
815,1854,4,,6,INDONESIA,BANDA SEA,-3.5,128.6,83,
816,1854,15,,,NORTHWEST PACIFIC OCEAN,PHILIPPINE SEA,20.9,134.8,84,
818,1854,27,,,USA,KODIAK ISLAND, AK,57,-152,87
3437,1854,29,,,FRANCE,LIGURIAN SEA,,,50,
819,1854,31,,,USA,S. CALIFORNIA,34.4,-119.7,88,
820,1854,27,,7,RUSSIA,N. KURIL ISLANDS,51,158,86,
821,1854,9,,,RUSSIA,N. KURIL ISLANDS,50.9,155.5,86,
823,1854,24,,,USA,S. CALIFORNIA,,,88,0.1
824,1854,4,,7.2,COSTA RICA,COSTA RICA-PANAMA,8.5,-83,88,
825,1854,7,,7.2,COSTA RICA,COSTA RICA-PANAMA,8.5,-83,88,
826,1854,18,,,USA,S. CALIFORNIA,,,88,0.03
827,1854,27,,,INDONESIA,N. MOLUCCAS ISLANDS,0.8,127.4,83,
828,1854,4,,,USA,N. CALIFORNIA,,,88,0.03
829,1854,22,,,USA,N. CALIFORNIA,37.8,-122.4,88,
2667,1854,1,,,USA,N. CALIFORNIA,,,88,
832,1854,10,,,USA,N. CALIFORNIA,,,88,
833,1854,1,,,USA,N. CALIFORNIA,,,88,
834,1854,4,,,MEXICO,S. MEXICO,16.8,-99.2,88,
835,1854,23,,8.3,JAPAN,ENSHUNADA SEA,34,137.9,85,21
837,1854,24,,8.4,JAPAN,NANKAIDO,33.1,135,85,28
3377,1854,29,,,FRANCE,LIGURIAN SEA,43.8,7.9,50,
839,1855,23,,8,NEW ZEALAND,NORTHERN ISLAND,-41.25,175,81,11
5523,1855,3,,,NEW ZEALAND,WHARANUI,-41.93,174.09,81,
5507,1855,11,25,5.5,NEW ZEALAND,,-39.2,177.6,81,
841,1855,13,,,TURKEY,ASIA MINOR,,,50,
843,1855,17,,,PORTUGAL,AZORES,,,73,10
844,1855,20,,6,USA,N. CALIFORNIA,40.75,-124.2,88,
845,1855,14,,,INDONESIA,FLORES ISLAND,-9,121,60,
3378,1855,18,,,FRANCE,LIGURIAN SEA  - NICE,,,50,
846,1855,11,,6,USA,S. CALIFORNIA,34.1,-118.1,88,
847,1855,11,,,CHILE,CENTRAL CHILE,-33,-71.7,89,
848,1855,25,,,HONDURAS,TRUJILLO,15.91,-85.96,74,
849,1855,22,,,USA,N. CALIFORNIA,37.8,-122.4,88,
850,1855,7,,7,JAPAN,ENSHUNADA,34.5,137.6,85,3
851,1855,11,,7,JAPAN,TOKAIDO,35.65,139.8,85,
5426,1855,3,,7,JAPAN,NANKAIDO,32.5,134.5,85,
3567,1855,,,4.8,CHINA,SICHUAN PROVINCE,29.2,108.1,84,3
855,1856,6,,,PORTUGAL,AZORES,,,73,
856,1856,15,,5.5,USA,N. CALIFORNIA,37.5,-122.3,88,0.6
859,1856,2,,,INDONESIA,SANGIHE ISLAND,3.67,125.5,83,
858,1856,,,,NEW ZEALAND,S CANTERBURY PROVINCE, SOUTH ISLAND,-44,172,81
861,1856,25,,,INDONESIA,JAVA-FLORES SEA,-8.5,116,60,
862,1856,26,,,USA,UNIMAK ISLAND, AK,54.6,-165,87
2377,1856,4,,7.5,HONDURAS,BAY OF HONDURAS,16,-88,74,5
3438,1856,21,,,ALGERIA,SEA OF ALBORAN,37.1,5.7,50,
3380,1856,22,,,ALGERIA,SEA OF ALBORAN,37.1,5.7,50,5
864,1856,23,,8,JAPAN,SE. HOKKAIDO ISLAND,40.5,143.5,85,6
5503,1856,,,,JAPAN,TOKYO BAY,35.6,139.7,85,
866,1856,12,,8.3,GREECE,CRETE,35.5,26,50,
867,1856,13,,6.6,GREECE,CHIOS ISLAND, AEGEAN ISLANDS,38.5,26.25,50
3639,1857,6,,,SUDAN,NILE RIVER,4.9,31.7,50,
869,1857,17,,8,PAPUA NEW GUINEA,BISMARCK SEA,-5.5,147,82,
870,1857,13,50,7,INDONESIA,BALI SEA,-8,115.5,60,3.4
3439,1857,23,,,ALGERIA,SEA OF ALBORAN,36.5,1.3,50,
871,1857,13,,6.4,JAPAN,TOKAIDO,34.8,138.3,85,
868,1857,17,,,TURKEY,MARMARA SEA,40.2,29,50,
872,1857,17,,,INDONESIA,KEMA, SULAWESI I, N. MOLUCCAS IS,1.35,125.2
873,1857,18,,,INDONESIA,KEMA, SULAWESI I, N. MOLUCCAS IS,1.35,125.2
4982,1858,31,,,AUSTRALIA,TASMAN SEA,,,81,
3440,1858,21,,6.5,GREECE,GULF OF CORINTH,37.9,22.9,50,
875,1858,24,,6.5,CHILE,CENTRAL CHILE,-30,-71.4,89,
3540,1858,5,,,UK,DOVER STRAITS, ENGLAND,51.03,1.61,73
5550,1858,6,,,NEW ZEALAND,,,,81,
877,1858,15,,,NEW ZEALAND,SE. NEW ZEALAND,,,81,
876,1858,,,,JAPAN,RYUKYU ISLANDS,26.2,127.5,85,
879,1858,13,,7.3,INDONESIA,N. MOLUCCAS ISLANDS,1,126,83,
880,1859,28,,7,INDONESIA,N. MOLUCCAS ISLANDS,1,126.5,83,10
881,1859,20,,,INDONESIA,LONTOR ISLAND, BANDA SEA,-4.6,129.9,83
882,1859,29,,7.3,INDONESIA,N. MOLUCCAS ISLANDS,0.009,125.5,83,1
3381,1859,21,,6.8,TURKEY,IMROZ - AEGEAN SEA,40,26,50,
884,1859,25,,6.2,EL SALVADOR,EL SALVADOR,13.33,-87.81,88,
886,1859,24,,,USA,HALF MOON BAY, N. CALIFORNIA,,,88
887,1859,25,,6.8,INDONESIA,BANDA SEA,-5.5,130.5,83,
888,1859,5,,7.6,CHILE,NORTHERN CHILE,-27.35,-70.35,89,6
889,1859,11,,,CHILE,N. CENTRAL CHILE,,,89,
892,1859,20,,,INDONESIA,SOUTH OF JAVA,-9,111,60,
891,1859,20,,,GREECE,PIREAUS,,,50,
893,1859,26,,,INDONESIA,N. MOLUCCAS ISLANDS,,,83,
5002,1859,22,,,AUSTRALIA,TASMANIA,-40.85,145.32,81,
894,1859,9,,7,EL SALVADOR,EL SALVADOR,13.7,-89.8,88,
895,1859,17,,,INDONESIA,N. MOLUCCAS ISLANDS,0.9,124.9,83,
896,1859,25,,,INDONESIA,N. MOLUCCAS ISLANDS,1.37,125.1,83,
3441,1860,6,,,SPAIN,SEA OF ALBORAN,,,50,
898,1860,17,,,MEXICO,S. MEXICO,16.7,-99.2,88,
897,1860,8,,7.5,HAITI,ANSE-A-VEAU,18.52,-73.35,74,
900,1860,23,,,PERU,CENTRAL PERU,-12.1,-77.1,89,
901,1860,,,,INDONESIA,SULAWESI-N. MOLUCCAS ISLANDS,1.3,121,83,
902,1860,6,,,INDONESIA,CERAM SEA,-1.25,128.5,83,
903,1860,1,,,USA,HAWAII,,,80,3.6
904,1861,16,70,8.5,INDONESIA,SW. SUMATRA,-1,97.5,60,7
905,1861,21,,,INDONESIA,WANAIDJAS,,,60,
907,1861,9,20,7,INDONESIA,SW. SUMATRA,0.009,98,60,
908,1861,20,,,CHILE,SC. CHILE,,,89,
906,1861,,,,INDONESIA,BANDA SEA,-3.7,128.2,83,1.8
909,1861,26,70,7,INDONESIA,SW. SUMATRA,1,97.5,60,
910,1861,4,,,USA,N. CALIFORNIA,,,88,
2687,1861,5,,,USA,N. CALIFORNIA,,,88,
912,1861,5,,,INDONESIA,JAVA,-6.3,107.3,60,
913,1861,17,,6.8,INDONESIA,SW. SUMATRA,1,97.5,60,
914,1861,25,,6.5,INDONESIA,SW. SUMATRA,-1.5,100,60,
915,1861,20,,7.4,JAPAN,OFF MIYAGI,38.5,142,85,3.9
918,1861,26,,7.3,GREECE,CORINTH GULF,38.2,22.2,50,2.1
3442,1862,1,,,GREECE,IONIAN SEA,38.25,22.25,50,
919,1862,28,,,USA,HAWAII,,,80,
920,1862,4,,6,PHILIPPINES,W. LUZON ISLAND,14.5,121,84,
3443,1862,18,,,FRANCE,LIGURIAN SEA,,,50,
921,1862,8,,,INDONESIA,CHERIBON DISTRICT, JAVA,-6.7,108.57,60
922,1862,27,,5.9,USA,S. CALIFORNIA,32.7,-117.2,88,1.2
3560,1862,10,,6.5,GHANA,GOLD COAST,7,0.4,77,
3444,1862,24,,,ITALY,GULF OF GENOVA,,,50,
927,1863,16,,,INDONESIA,JAVA,-6.1,106.7,60,
3445,1863,22,,,GREECE,AEGEAN SEA,36.5,28,50,
928,1863,3,,6.5,PHILIPPINES,W. LUZON ISLAND,14.5,121,84,
929,1863,17,,7.5,VANUATU,VANUATU ISLANDS,-19,168.5,82,
930,1863,20,,6.4,JAPAN,NW. HOKKAIDO ISLAND,44.6,141.5,85,
925,1863,,,,CANADA,NEWFOUNDLAND,,,75,
932,1864,16,,,INDONESIA,SW. SUMATRA,,,60,
4742,1864,19,,,HAITI,JACMEL,18.2,-72.53,74,
934,1864,23,,7.8,INDONESIA,NW. IRIAN JAYA,-1,135,83,3
2794,1864,27,,,CANADA,SW AVALON PENINSULA, NEWFOUNDLAND,46.5,-53.7,75
935,1865,8,,,PERU,CENTRAL PERU,-12,-77.1,89,2
5539,1865,1,,,PERU,CALLAO,,,89,
936,1865,1,,,JAPAN,RYUKYU ISLANDS,26.2,127.5,85,
938,1865,16,,,USA,UNALASKA ISLAND, AK,54,-167,87
939,1865,4,,,USA,SAN FRANCISCO, CA,37,-122,88
940,1865,8,,6.3,USA,N. CALIFORNIA,37.2,-121.9,88,
941,1865,13,,,PHILIPPINES,SULU SEA,,,84,
942,1865,19,,6,PHILIPPINES,PHILIPPINES,13.25,123.5,84,
943,1865,18,,8,TONGA,TONGA ISLANDS,-19.5,-173.5,81,1.25
944,1865,28,,,PERU,CENTRAL PERU,-12.08,-77,89,
945,1866,2,,6.5,ALBANIA,ALBANIAN COASTS,40.3,19.4,50,
946,1866,6,,,ALBANIA,ALBANIAN COASTS,,,50,
947,1866,19,,6.8,GREECE,CHIOS ISLAND, AEGEAN ISLANDS,,,50
948,1866,31,,6.1,GREECE,THERA ISLAND (SANTORINI),36.4,25.3,50,
950,1866,2,,,GREECE,E. SPORADES ISLANDS, AEGEAN ISLANDS,38.3,26.2,50
951,1866,6,,6,GREECE,S. COASTS PELOPONNESUS, GREECE,36,23,50
952,1866,2,,6.3,ALBANIA,ALBANIAN COASTS,40.4,19.5,50,
953,1866,6,,6,GREECE,THERA ISLAND (SANTORINI),36.404,25.396,50,
954,1866,13,,5.5,ALBANIA,ALBANIAN COASTS,,,50,
955,1866,9,,,AUSTRALIA,SYDNEY HARBOR,-33.8,151.3,81,
956,1866,15,,,AUSTRALIA,SYDNEY HARBOR,-33.8,151.3,81,
957,1866,5,,,USA,KODIAK ISLAND, AK,58,-152,87
958,1866,12,,,USA TERRITORY,MANUA ISLANDS, AMERICAN SAMOA,-14.214,-169.59,81
959,1866,,,,GREECE,MIRTOON SEA,,,50,
960,1866,20,,,USA,PORT TOWNSEND, WA,,,88
3446,1867,4,,7.4,GREECE,IONIAN SEA,38.39,20.52,50,
3447,1867,15,,,ITALY,LAKE MAGGIORE,46,8.7,50,
961,1867,10,,,GREECE,LIXOURI,,,50,
4241,1867,7,,,NORWAY,WESTERN NORWAY,58.667,6.167,73,
963,1867,5,,,AUSTRALIA,SYDNEY HARBOR,-33.8,151.3,81,
965,1867,20,,7.1,GREECE,PELOPONNESUS, GREECE,36.4,22.2,50
962,1867,,,7.5,VENEZUELA,ISLA DE MARGARITA,10.9,-64.1,74,
3448,1867,4,,,GREECE,IONIAN SEA,,,50,
966,1867,18,33,7.5,USA TERRITORY,VIRGIN ISLANDS,18.1,-65.1,74,15.2
3449,1867,19,,,GREECE,AEGEAN SEA,,,50,
967,1867,18,,7,TAIWAN,E. CHINA SEA,25.34,121.91,84,15
969,1868,17,,,USA TERRITORY,VIRGIN ISLANDS,18.1,-65.1,74,1.5
971,1868,3,,7.9,USA,HAWAII,19,-155.5,80,13.7
972,1868,4,,,USA,HAWAII,,,80,
973,1868,10,,,USA,HAWAII,,,80,
974,1868,20,,,USA,HAWAII,,,80,
4304,1868,23,,,UK,SW ENGLAND,,,73,
975,1868,15,,,USA,SHUMAGIN ISLANDS, AK,55,-161,87
3450,1868,22,,,ITALY,LAKE GARDA,45.7,10.7,50,
976,1868,25,,,MEXICO,S. MEXICO,16.8,-99.2,88,
978,1868,13,,,USA,S. CALIFORNIA,,,88,
980,1868,11,,,PERU,PERU-NORTHERN CHILE,,,89,
981,1868,12,,,MEXICO,S. MEXICO,16.8,-99.9,88,
983,1868,13,25,8.5,CHILE,NORTHERN CHILE,-18.6,-71,89,18
982,1868,13,,8.5,VENEZUELA,RIO CARIBE,10.7,-63.1,74,
5484,1868,14,,8.5,CHILE,NORTHERN CHILE,-18.6,-71,89,0.17
988,1868,19,,,INDIA,ANDAMAN ISLANDS,11.67,92.73,60,4
3451,1868,5,,,ITALY,CALABRIAN ARC,37.6,15.133,50,
989,1868,14,,,CHILE,CENTRAL CHILE,-36.7,-73.2,89,1
990,1868,2,,,USA,HAWAII,,,80,6.1
991,1868,2,,,PERU,S. PERU,-17,-72.5,89,
992,1868,16,,,CHILE,CENTRAL CHILE,-33.1,-71.7,89,1
5508,1868,18,12,7.6,NEW ZEALAND,,-40.2,173,81,3
993,1868,21,,6.8,USA,N. CALIFORNIA,37.7,-122.1,88,4.5
5549,1869,4,,,NEW ZEALAND,NORTH ISLAND,-39.05,174.07,81,
995,1869,27,,,CHILE,CENTRAL CHILE,-36.6,-73,89,
996,1869,6,,,CHILE,SOUTHERN CHILE,-39.9,-73.4,89,
997,1869,10,,,USA,N. CALIFORNIA,,,88,
998,1869,13,,,USA,N. CALIFORNIA,,,88,
5509,1869,2,,,NEW ZEALAND,,-42.719,170.961,81,0.6
5548,1869,31,,,NEW ZEALAND,SOUTH ISlAND,-45.09,170.98,81,
999,1869,22,,,PERU,PERU,-12.1,-77.1,89,
1000,1869,1,,,USA,N. CALIFORNIA,,,88,
3040,1869,25,,,CHILE,NORTHERN CHILE,-19.6,-70.2,89,
1003,1869,24,,,USA,OFF N COAST OF OAHU, HAWAII,20,-155,80
1004,1869,9,,,CHILE,CENTRAL CHILE,-30,-71.4,89,3
1005,1869,11,,,AUSTRALIA,SYDNEY HARBOR,-33.8,151.3,81,
1006,1869,16,,7,PHILIPPINES,SULU SEA,12.5,123.5,84,
1007,1869,19,,6.5,PERU,S. PERU,,,89,
5408,1869,21,,6.8,CHILE,NORTHERN CHILE,-21,-70,89,
1010,1869,24,,7.5,CHILE,NORTHERN CHILE,-19.6,-70.23,89,2
3452,1869,9,,,GREECE,AEGEAN SEA,,,50,
2294,1869,11,18,5.6,UKRAINE,BLACK SEA,44.75,35,40,
1012,1869,28,,6.9,GREECE,IONIAN SEA,38.8,20.7,50,
5510,1870,6,,,NEW ZEALAND,WELLINGTON,-41.29,174.78,81,0.6
5524,1870,29,,,NEW ZEALAND,WESTPORT,-41.75,171.58,81,
2330,1870,11,,7.9,MEXICO,PUERTO ANGEL, MEXICO,15.4,-96.3,88
5619,1870,9,,,GUADELOUPE (FRENCH TERRITORY),GUADELOUPE,,,74,
1013,1870,24,,,EGYPT,ALEXANDRIA,32.2,29.6,50,
3455,1870,29,,,CROATIA,ADRIATIC SEA,43.03,16.15,50,
3420,1870,1,,7,GREECE,IONIAN SEA,38.5,22.5,50,
3421,1870,6,,,CROATIA,ADRIATIC SEA,,,50,
1015,1870,12,,,AUSTRALIA,SYDNEY HARBOR,-33.8,151.3,81,
3422,1870,28,,,ITALY,TYRRHENIAN SEA,39.28,16.28,50,
3423,1870,2,,,ITALY,CALABRIAN ARC,,,50,
3424,1871,17,,,ITALY,LIGURIAN SEA,,,50,
1016,1871,5,,,PERU,S. PERU,-13.65,-76.4,89,
5411,1871,7,,,MEXICO,S. MEXICO,18.2,-94.5,74,0.3
1018,1871,18,,,USA,HAWAII,,,80,
1019,1871,20,,7,USA,HAWAII,20.7,-157,80,
1022,1871,3,,,INDONESIA,RUANG,2.28,125.425,83,25
1023,1871,25,,7.5,CHILE,CENTRAL CHILE,-35,-72.5,89,1
5525,1871,,,,NEW ZEALAND,WESTPORT,-41.75,171.58,81,
1020,1871,30,,,PHILIPPINES,SULU SEA,9.203,124.673,84,
2357,1871,18,,,USA,LONG ISLAND, NEW YORK,40.5,-73.9,75
1024,1871,20,,,CHILE,CENTRAL CHILE,-33.1,-71.7,89,
1025,1871,21,,7,PERU,S. PERU,-13,-77,89,
1027,1871,25,,,INDONESIA,N. MOLUCCAS ISLANDS,0.5,123,83,
5547,1871,,,,NEW ZEALAND,HOKITIKA RIVER, SOUTH ISLAND,-42.72,170.96,81
5414,1871,7,,,FRANCE,NORTHERN FRANCE: ILLE-ET-VILAINE,48.7,-2,50,
1029,1871,5,,,CHILE,NORTHERN CHILE,,,89,
1028,1871,5,,,GREECE,CORINTH GULF,,,50,
1031,1871,28,,,CHILE,SOUTHERN CHILE,-41.5,-73,89,
1034,1872,10,,6.5,PERU,S. PERU,-16.4,-71.5,89,
1035,1872,13,,,USA,HAWAII,,,80,
1036,1872,22,,,USA,HAWAII,,,80,
1037,1872,26,,6,PHILIPPINES,PHILIPPINES,16,119,84,
1038,1872,14,33,7.4,JAPAN,SW. HONSHU ISLAND,34.9,132,85,3
1039,1872,26,,7.3,USA,S. CALIFORNIA,36.7,-118.1,88,
1040,1872,23,,,USA,FOX ISLANDS, ALEUTIAN ISLANDS, AK,52.2,-168.5
1042,1872,27,,,USA,HAWAII,,,80,
1043,1872,16,,,USA,SAN FRANCISCO, N. CALIFORNIA,,,88
1044,1872,17,,,USA,PENOBSCOT BAY, MAINE,44.183,-68.917,75
1032,1872,,,,ICELAND,ICELAND,,,73,
5415,1872,,,,JAPAN,BONIN ISLANDS [CHICHIJIMA ISLAND],27.07,142.21,85,
1052,1873,7,,,CHILE,NC. CHILE/ SC. CHILE,,,89,
2378,1873,13,0,,PANAMA,PANAMA CITY,8.96,-79.53,74,
3425,1873,25,,,GREECE,IONIAN SEA,,,50,
1053,1873,19,,,CHILE,NORTHERN CHILE,-23.6,-70.4,89,
1055,1873,23,,6.7,USA,N. CALIFORNIA,42,-124,88,3.05
1049,1873,,,8,PAPUA NEW GUINEA,MACLAY COAST,-5.5,146,82,
1057,1874,11,,,USA TERRITORY,VIRGIN ISLANDS,18.1,-65.1,74,
1058,1874,,,,INDONESIA,N. MOLUCCAS ISLANDS,,,83,
2607,1874,,,,USA,LITUYA BAY, AK,58.64,-137.57,87
5284,1874,,,,BANGLADESH,SUNDERBANS,22,89,60,
1061,1875,23,,,MEXICO,S. MEXICO,20,-105,88,
3453,1875,18,,,ITALY,ADRIATIC SEA,44.2,12.4,50,
1062,1875,28,,8,NEW CALEDONIA,LIFOU ISLAND, LOYALTY ISLANDS,-20,168.5,82
1063,1875,10,,7,VANUATU,VANUATU ISLANDS,-18.5,168,82,
2414,1875,12,,,USA,N. CALIFORNIA,,,88,
1059,1875,,,7,PAPUA NEW GUINEA,BISMARCK SEA,-6,147,82,
1064,1876,28,50,6.8,INDONESIA,CERAM SEA,-3,127.25,83,0.3
5536,1876,26,,,JAPAN,RYUKYU ISLANDS,,,85,
3454,1876,23,,,ITALY,LIGURIAN SEA,,,50,
3679,1876,,,,INDIA,BAY OF BENGAL,,,60,
1067,1877,2,,,USA,S.W. COAST OF HAWAII,,,80,
1068,1877,24,,,USA,S.W. COAST OF HAWAII,,,80,
1069,1877,16,,,USA,N. TO S. CALIFORNIA,35,-120,88,1.8
1072,1877,4,,,USA,HAWAII,,,80,
